60564,201311020NOP,NBA,1,2014,11/2/2013,3,0,CHA,Hornets,84,1355.3209,1346.3245,25.268433,NOP,Pelicans,105,1404.8575,1413.854,A,L,0.29717183,NULL
60564,201311020NOP,NBA,0,2014,11/2/2013,3,0,NOP,Pelicans,105,1404.8575,1413.854,31.669912,CHA,Hornets,84,1355.3209,1346.3245,H,W,0.70282817,NULL
60565,201311020PHI,NBA,0,2014,11/2/2013,3,0,PHI,Sixers,107,1480.5519,1484.9669,38.964764,CHI,Bulls,104,1520.1532,1515.7382,H,W,0.58605552,NULL
60565,201311020PHI,NBA,1,2014,11/2/2013,3,0,CHI,Bulls,104,1520.1532,1515.7382,42.190521,PHI,Sixers,107,1480.5519,1484.9669,A,L,0.41394448,NULL
60566,201311020POR,NBA,1,2014,11/2/2013,3,0,SAS,Spurs,105,1671.4948,1656.1182,56.162014,POR,Trailblazers,115,1449.5714,1464.948,A,L,0.66859722,NULL
60566,201311020POR,NBA,0,2014,11/2/2013,3,0,POR,Trailblazers,115,1449.5714,1464.948,36.877174,SAS,Spurs,105,1671.4948,1656.1182,H,W,0.33140281,NULL
60567,201311020UTA,NBA,1,2014,11/2/2013,3,0,HOU,Rockets,104,1564.5637,1577.4806,48.579212,UTA,Jazz,93,1510.0985,1497.1816,A,W,0.43484282,NULL
60567,201311020UTA,NBA,0,2014,11/2/2013,3,0,UTA,Jazz,93,1510.0985,1497.1816,40.244446,HOU,Rockets,104,1564.5637,1577.4806,H,L,0.56515718,NULL
60568,201311030DET,NBA,1,2014,11/3/2013,3,0,BOS,Celtics,77,1466.793,1458.1284,36.170376,DET,Pistons,87,1413.5685,1422.233,A,L,0.43308842,NULL
60568,201311030DET,NBA,0,2014,11/3/2013,3,0,DET,Pistons,87,1413.5685,1422.233,32.507278,BOS,Celtics,77,1466.793,1458.1284,H,W,0.56691158,NULL
60569,201311030LAL,NBA,1,2014,11/3/2013,3,0,ATL,Hawks,103,1485.3594,1482.3911,38.695332,LAL,Lakers,105,1503.5435,1506.5117,A,L,0.33618939,NULL
60569,201311030LAL,NBA,0,2014,11/3/2013,4,0,LAL,Lakers,105,1503.5435,1506.5117,41.223042,ATL,Hawks,103,1485.3594,1482.3911,H,W,0.66381061,NULL
60570,201311030MIA,NBA,0,2014,11/3/2013,4,0,MIA,Heat,103,1680.7281,1682.7576,58.511372,WAS,Wizards,93,1441.5829,1439.5535,H,W,0.87569469,NULL
60570,201311030MIA,NBA,1,2014,11/3/2013,3,0,WAS,Wizards,93,1441.5829,1439.5535,34.261108,MIA,Heat,103,1680.7281,1682.7576,A,L,0.12430531,NULL
60571,201311030NYK,NBA,0,2014,11/3/2013,3,0,NYK,Knicks,100,1578.5889,1561.6041,46.95948,MIN,Timberwolves,109,1493.7563,1510.7411,H,L,0.7434507,NULL
60571,201311030NYK,NBA,1,2014,11/3/2013,3,0,MIN,Timberwolves,109,1493.7563,1510.7411,41.666626,NYK,Knicks,100,1578.5889,1561.6041,A,W,0.2565493,NULL
60572,201311030OKC,NBA,0,2014,11/3/2013,3,0,OKC,Thunder,103,1624.4509,1626.3011,53.389221,PHO,Suns,96,1406.147,1404.2968,H,W,0.86203605,NULL
60572,201311030OKC,NBA,1,2014,11/3/2013,3,0,PHO,Suns,96,1406.147,1404.2968,30.724762,OKC,Thunder,103,1624.4509,1626.3011,A,L,0.13796395,NULL
60573,201311030ORL,NBA,0,2014,11/3/2013,4,0,ORL,Magic,107,1326.5491,1351.4109,25.725683,BRK,Nets,86,1544.9099,1520.0481,H,W,0.33596236,NULL
60573,201311030ORL,NBA,1,2014,11/3/2013,3,0,BRK,Nets,86,1544.9099,1520.0481,42.642071,ORL,Magic,107,1326.5491,1351.4109,A,L,0.66403764,NULL
60574,201311040CLE,NBA,0,2014,11/4/2013,4,0,CLE,Cavaliers,93,1368.7809,1373.4658,27.758642,MIN,Timberwolves,92,1510.7411,1506.0562,H,W,0.4399063,NULL
60574,201311040CLE,NBA,1,2014,11/4/2013,4,0,MIN,Timberwolves,92,1510.7411,1506.0562,41.175255,CLE,Cavaliers,93,1368.7809,1373.4658,A,L,0.5600937,NULL
60575,201311040LAC,NBA,0,2014,11/4/2013,4,0,LAC,Clippers,137,1590.9996,1600.9181,50.924877,HOU,Rockets,118,1577.4806,1567.5621,H,W,0.65779155,NULL
60575,201311040LAC,NBA,1,2014,11/4/2013,4,0,HOU,Rockets,118,1577.4806,1567.5621,47.569847,LAC,Clippers,137,1590.9996,1600.9181,A,L,0.34220845,NULL
60576,201311040MEM,NBA,0,2014,11/4/2013,4,0,MEM,Grizzlies,95,1604.5516,1607.2908,51.551643,BOS,Celtics,88,1458.1284,1455.3893,H,W,0.80510724,NULL
60576,201311040MEM,NBA,1,2014,11/4/2013,4,0,BOS,Celtics,88,1458.1284,1455.3893,35.88728,MEM,Grizzlies,95,1604.5516,1607.2908,A,L,0.19489276,NULL
60577,201311040PHI,NBA,0,2014,11/4/2013,4,0,PHI,Sixers,90,1484.9669,1467.7585,37.169216,GSW,Warriors,110,1571.3676,1588.5759,H,L,0.51956105,NULL
60577,201311040PHI,NBA,1,2014,11/4/2013,4,0,GSW,Warriors,110,1571.3676,1588.5759,49.697124,PHI,Sixers,90,1484.9669,1467.7585,A,W,0.48043895,NULL
60578,201311050BRK,NBA,1,2014,11/5/2013,4,0,UTA,Jazz,88,1497.1816,1488.7283,39.358517,BRK,Nets,104,1520.0481,1528.5015,A,L,0.33020097,NULL
60578,201311050BRK,NBA,0,2014,11/5/2013,4,0,BRK,Nets,104,1520.0481,1528.5015,43.526466,UTA,Jazz,88,1497.1816,1488.7283,H,W,0.66979903,NULL
60579,201311050DAL,NBA,1,2014,11/5/2013,5,0,LAL,Lakers,104,1506.5117,1497.1838,40.244675,DAL,Mavericks,123,1533.4767,1542.8046,A,L,0.32500404,NULL
60579,201311050DAL,NBA,0,2014,11/5/2013,4,0,DAL,Mavericks,123,1533.4767,1542.8046,45.017075,LAL,Lakers,104,1506.5117,1497.1838,H,W,0.67499596,NULL
60580,201311050DEN,NBA,0,2014,11/5/2013,3,0,DEN,Nuggets,94,1578.8459,1568.9944,47.716141,SAS,Spurs,102,1656.1182,1665.9697,H,L,0.53266132,NULL
60580,201311050DEN,NBA,1,2014,11/5/2013,4,0,SAS,Spurs,102,1656.1182,1665.9697,57.045654,DEN,Nuggets,94,1578.8459,1568.9944,A,W,0.46733868,NULL
60581,201311050DET,NBA,1,2014,11/5/2013,4,0,IND,Pacers,99,1593.8379,1600.6801,50.901367,DET,Pistons,91,1422.233,1415.3909,A,W,0.60161304,NULL
60581,201311050DET,NBA,0,2014,11/5/2013,4,0,DET,Pistons,91,1422.233,1415.3909,31.82291,IND,Pacers,99,1593.8379,1600.6801,H,L,0.39838696,NULL
60582,201311050NOP,NBA,0,2014,11/5/2013,4,0,NOP,Pelicans,98,1413.854,1402.791,30.57688,PHO,Suns,104,1404.2968,1415.3597,H,L,0.65263963,NULL
60582,201311050NOP,NBA,1,2014,11/5/2013,4,0,PHO,Suns,104,1404.2968,1415.3597,31.819809,NOP,Pelicans,98,1413.854,1402.791,A,W,0.34736037,NULL
60583,201311050NYK,NBA,1,2014,11/5/2013,4,0,CHA,Hornets,102,1346.3245,1362.5106,26.738848,NYK,Knicks,97,1561.6041,1545.418,A,W,0.14004749,NULL
60583,201311050NYK,NBA,0,2014,11/5/2013,4,0,NYK,Knicks,97,1561.6041,1545.418,45.288395,CHA,Hornets,102,1346.3245,1362.5106,H,L,0.85995251,NULL
60584,201311050POR,NBA,1,2014,11/5/2013,5,0,HOU,Rockets,116,1567.5621,1580.8964,48.924702,POR,Trailblazers,101,1464.948,1451.6138,A,W,0.50376201,NULL
60584,201311050POR,NBA,0,2014,11/5/2013,4,0,POR,Trailblazers,101,1464.948,1451.6138,35.497883,HOU,Rockets,116,1567.5621,1580.8964,H,L,0.49623802,NULL
60585,201311050SAC,NBA,1,2014,11/5/2013,4,0,ATL,Hawks,105,1482.3911,1490.6489,39.5597,SAC,Kings,100,1428.0204,1419.7626,A,W,0.43470913,NULL
60585,201311050SAC,NBA,0,2014,11/5/2013,4,0,SAC,Kings,100,1428.0204,1419.7626,32.259583,ATL,Hawks,105,1482.3911,1490.6489,H,L,0.56529087,NULL
60586,201311050TOR,NBA,0,2014,11/5/2013,4,0,TOR,Raptors,95,1494.0765,1487.2583,39.204594,MIA,Heat,104,1682.7576,1689.5758,H,L,0.37507889,NULL
60586,201311050TOR,NBA,1,2014,11/5/2013,5,0,MIA,Heat,104,1682.7576,1689.5758,59.091724,TOR,Raptors,95,1494.0765,1487.2583,A,W,0.62492108,NULL
60587,201311060BOS,NBA,1,2014,11/6/2013,5,0,UTA,Jazz,87,1488.7283,1480.7435,38.523094,BOS,Celtics,97,1455.3893,1463.374,A,L,0.40522718,NULL
60587,201311060BOS,NBA,0,2014,11/6/2013,5,0,BOS,Celtics,97,1455.3893,1463.374,36.71381,UTA,Jazz,87,1488.7283,1480.7435,H,W,0.59477282,NULL
60588,201311060CHA,NBA,1,2014,11/6/2013,5,0,TOR,Raptors,90,1487.2583,1481.9783,38.652164,CHA,Hornets,92,1362.5106,1367.7906,A,L,0.53555465,NULL
60588,201311060CHA,NBA,0,2014,11/6/2013,5,0,CHA,Hornets,92,1362.5106,1367.7906,27.227959,TOR,Raptors,90,1487.2583,1481.9783,H,W,0.46444532,NULL
60589,201311060IND,NBA,1,2014,11/6/2013,4,0,CHI,Bulls,80,1515.7382,1509.1942,41.504398,IND,Pacers,97,1600.6801,1607.224,A,L,0.25642926,NULL
60589,201311060IND,NBA,0,2014,11/6/2013,5,0,IND,Pacers,97,1600.6801,1607.224,51.545101,CHI,Bulls,80,1515.7382,1509.1942,H,W,0.74357074,NULL
60590,201311060MEM,NBA,0,2014,11/6/2013,5,0,MEM,Grizzlies,84,1607.2908,1576.9496,48.525402,NOP,Pelicans,99,1402.791,1433.1322,H,L,0.85231084,NULL
60590,201311060MEM,NBA,1,2014,11/6/2013,5,0,NOP,Pelicans,99,1402.791,1433.1322,33.607567,MEM,Grizzlies,84,1607.2908,1576.9496,A,W,0.14768916,NULL
60591,201311060MIL,NBA,0,2014,11/6/2013,4,0,MIL,Bucks,109,1445.0134,1448.3724,35.164387,CLE,Cavaliers,104,1373.4658,1370.1068,H,W,0.72859532,NULL
60591,201311060MIL,NBA,1,2014,11/6/2013,5,0,CLE,Cavaliers,104,1373.4658,1370.1068,27.443928,MIL,Bucks,109,1445.0134,1448.3724,A,L,0.27140468,NULL
60592,201311060MIN,NBA,1,2014,11/6/2013,5,0,GSW,Warriors,106,1588.5759,1601.6272,50.994869,MIN,Timberwolves,93,1506.0562,1493.0049,A,W,0.47486514,NULL
60592,201311060MIN,NBA,0,2014,11/6/2013,5,0,MIN,Timberwolves,93,1506.0562,1493.0049,39.806576,GSW,Warriors,106,1588.5759,1601.6272,H,L,0.52513486,NULL
60593,201311060OKC,NBA,0,2014,11/6/2013,4,0,OKC,Thunder,107,1626.3011,1632.0886,53.938374,DAL,Mavericks,93,1542.8046,1537.0171,H,W,0.74198115,NULL
60593,201311060OKC,NBA,1,2014,11/6/2013,5,0,DAL,Mavericks,93,1542.8046,1537.0171,44.414989,OKC,Thunder,107,1626.3011,1632.0886,A,L,0.25801885,NULL
60594,201311060ORL,NBA,1,2014,11/6/2013,5,0,LAC,Clippers,90,1600.9181,1586.4226,49.481167,ORL,Magic,98,1351.4109,1365.9064,A,L,0.70279282,NULL
60594,201311060ORL,NBA,0,2014,11/6/2013,5,0,ORL,Magic,98,1351.4109,1365.9064,27.052893,LAC,Clippers,90,1600.9181,1586.4226,H,W,0.29720718,NULL
60595,201311060PHI,NBA,1,2014,11/6/2013,4,0,WAS,Wizards,116,1439.5535,1458.9458,36.254948,PHI,Sixers,102,1467.7585,1448.3662,A,W,0.32343996,NULL
60595,201311060PHI,NBA,0,2014,11/6/2013,5,0,PHI,Sixers,102,1467.7585,1448.3662,35.163746,WAS,Wizards,116,1439.5535,1458.9458,H,L,0.67656004,NULL
60596,201311060SAS,NBA,0,2014,11/6/2013,5,0,SAS,Spurs,99,1665.9697,1666.994,57.136547,PHO,Suns,96,1415.3597,1414.3354,H,W,0.88270235,NULL
60596,201311060SAS,NBA,1,2014,11/6/2013,5,0,PHO,Suns,96,1415.3597,1414.3354,31.717812,SAS,Spurs,99,1665.9697,1666.994,A,L,0.11729765,NULL
60597,201311070DEN,NBA,0,2014,11/7/2013,4,0,DEN,Nuggets,109,1568.9944,1571.2249,47.943611,ATL,Hawks,107,1490.6489,1488.4185,H,W,0.73626375,NULL
60597,201311070DEN,NBA,1,2014,11/7/2013,5,0,ATL,Hawks,107,1490.6489,1488.4185,39.326073,DEN,Nuggets,109,1568.9944,1571.2249,A,L,0.26373625,NULL
60598,201311070HOU,NBA,1,2014,11/7/2013,6,0,LAL,Lakers,99,1497.1838,1504.2175,40.982395,HOU,Rockets,98,1580.8964,1573.8627,A,W,0.25778091,NULL
60598,201311070HOU,NBA,0,2014,11/7/2013,6,0,HOU,Rockets,98,1580.8964,1573.8627,48.212059,LAL,Lakers,99,1497.1838,1504.2175,H,L,0.74221909,NULL
60599,201311070MIA,NBA,0,2014,11/7/2013,6,0,MIA,Heat,102,1689.5758,1692.4447,59.333279,LAC,Clippers,97,1586.4226,1583.5537,H,W,0.76304448,NULL
60599,201311070MIA,NBA,1,2014,11/7/2013,6,0,LAC,Clippers,97,1586.4226,1583.5537,49.192677,MIA,Heat,102,1689.5758,1692.4447,A,L,0.23695552,NULL
60600,201311080CHA,NBA,0,2014,11/8/2013,6,0,CHA,Hornets,91,1367.7906,1360.1674,26.523241,NYK,Knicks,101,1545.418,1553.0413,H,L,0.39010787,NULL
60600,201311080CHA,NBA,1,2014,11/8/2013,5,0,NYK,Knicks,101,1545.418,1553.0413,46.077583,CHA,Hornets,91,1367.7906,1360.1674,A,W,0.60989213,NULL
60601,201311080CHI,NBA,1,2014,11/8/2013,6,0,UTA,Jazz,73,1480.7435,1469.8302,37.384731,CHI,Bulls,97,1509.1942,1520.1075,A,L,0.32313067,NULL
60601,201311080CHI,NBA,0,2014,11/8/2013,5,0,CHI,Bulls,97,1509.1942,1520.1075,42.648296,UTA,Jazz,73,1480.7435,1469.8302,H,W,0.67686933,NULL
